"696";"Timelines with Temporal Uncertainty.";"2013";"Alessandro Cimatti|Andrea Micheli|Marco Roveri";"10";"2016-09-05 04:56:39";"Timelines with Temporal Uncertainty. A Cimatti, A Micheli, M Roveri - AAAI, 2013 - Citeseer. Page 1. Timelines with Temporal Uncertainty Alessandro Cimatti Andrea Micheli Marco Roveri  Embedded Systems Unit Fondazione Bruno Kessler, Trento, Italy amicheli@fbk.eu 18th July  2013 AAAI 2013 Page 2. Outline 1 Introduction 2 Timelines with Temporal Uncertainty .."
"697";"A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time.";"2013";"Keisuke Hara|Takayuki Ito";"1";"2016-09-05 08:54:07";"A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time. K Hara, T Ito - AAAI, 2013 - pdfs.semanticscholar.org. Multi-issue negotiation protocols are an important field of study because real-world  negotiation problems are often complex and involve multiple issues. Although much  previous work has only addressed linear utility function, that is, simple negotiations  .."
"698";"Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs.";"2013";"Jingjin Yu|Steven M. LaValle";"20";"2016-09-05 04:54:39";"Structure and Intractability of Optimal Multi-Robot Path Planning on Graphs. J Yu, SM LaValle - AAAI, 2013 - people.csail.mit.edu. Abstract In this paper, we study the structure and computational complexity of optimal multi- robot path planning problems on graphs. Our results encompass three formulations of the  discrete multi-robot path planning problem, including a variant that allows synchronous  .."
"699";"Does One-Against-All or One-Against-One Improve the Performance of Multiclass Classifications?";"2013";"Robert Kyle Eichelberger|Victor S. Sheng";"7";"2016-09-05 05:34:52";"Does one-against-all or one-against-one improve the performance of multiclass classifications?. RK Eichelberger, VS Sheng - AAAI, 2013 - pdfs.semanticscholar.org. Abstract One-against-all and one-against-one are two popular methodologies for reducing  multiclass classification problems into a set of binary classifications. In this paper, we are  interested in the performance of both one-against-all and one-against-one for  .."
"700";"Supervised Coupled Dictionary Learning with Group Structures for Multi-modal Retrieval.";"2013";"Yueting Zhuang|Yanfei Wang|Fei Wu|Yin Zhang|Weiming Lu";"48";"2016-08-29 04:42:03";"Supervised Coupled Dictionary Learning with Group Structures for Multi-modal Retrieval. Y Zhuang, Y Wang, F Wu, Y Zhang, W Lu - AAAI, 2013 - pdfs.semanticscholar.org. Abstract A better similarity mapping function across heterogeneous high-dimensional  features is very desirable for many applications involving multi-modal data. In this paper, we  introduce coupled dictionary learning (DL) into supervised sparse coding for multi-modal ( .."
"701";"Supervised and Projected Sparse Coding for Image Classification.";"2013";"Jin Huang|Feiping Nie|Heng Huang|Chris H. Q. Ding";"7";"2016-09-05 06:26:55";"Supervised and Projected Sparse Coding for Image Classification. J Huang, F Nie, H Huang, CHQ Ding - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Classic sparse representation for classification (SRC) method fails to incorporate  the label information of training images, and meanwhile has a poor scalability due to the  expensive computation for l1 norm. In this paper, we propose a novel subspace sparse  .."
"702";"A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery.";"2013";"Alberto Maran|Nicolas Maudet|Maria Silvia Pini|Francesca Rossi|Kristen Brent Venable";"13";"2016-09-05 04:55:44";"A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery. A Maran, N Maudet, MS Pini, F Rossi, KB Venable - AAAI, 2013 - dei.unipd.it. Abstract We consider multi-agent settings where a set of agents want to take a collective  decision, based on their preferences over the possible candidate options. While agents  have their initial inclination, they may interact and influence each other, and therefore  .."
"703";"Multi-Cycle Query Caching in Agent Programming.";"2013";"Natasha Alechina|Tristan M. Behrens|Mehdi Dastani|Koen V. Hindriks|Jomi Fred H&uuml;bner|Brian Logan|Hai H. Nguyen|Marc van Zee";"4";"2016-06-18 13:53:05";"Multi-Cycle Query Caching in Agent Programming. N Alechina, TM Behrens, M Dastani, KV Hindriks - AAAI, 2013 - marcvanzee.nl. Abstract In many logic-based BDI agent programming languages, plan selection involves  inferencing over some underlying knowledge representation. While context-sensitive plan  selection facilitates the development of flexible, declarative programs, the overhead of  .."
"704";"Large Landscape Conservation - Synthetic and Real-World Datasets.";"2013";"Bistra N. Dilkina|Katherine J. Lai|Ronan LeBras|Yexiang Xue|Carla P. Gomes|Ashish Sabharwal|Jordan Suter|Kevin S. McKelvey|Michael K. Schwartz|Claire A. Montgomery";"0";"2016-09-05 08:11:06";"Large landscape conservation-synthetic and real-world datasets. B Dilkina, K Lai, R Le Bras, Y Xue, CP Gomes - 2013 - treesearch.fs.fed.us. Abstract Biodiversity underpins ecosystem goods and services and hence protecting it is key  to achieving sustainability. However, the persistence of many species is threatened by  habitat loss and fragmentation due to human land use and climate change. Conservation  .."
"705";"Efficient Evolutionary Dynamics with Extensive-Form Games.";"2013";"Nicola Gatti|Fabio Panozzo|Marcello Restelli";"4";"2016-06-18 13:59:18";"Efficient evolutionary dynamics with extensive-form games. N Gatti, F Panozzo, M Restelli - arXiv preprint arXiv:1304.1456, 2013 - arxiv.org. Abstract: Evolutionary game theory combines game theory and dynamical systems and is  customarily adopted to describe evolutionary dynamics in multi-agent systems. In particular,  it has been proven to be a successful tool to describe multi-agent learning dynamics. To  .."
"706";"Empirical Comparison of Multi-Label Classification Algorithms.";"2013";"Clifford A. Tawiah|Victor S. Sheng";"6";"2016-09-05 06:23:52";"Empirical Comparison of Multi-Label Classification Algorithms. CA Tawiah, VS Sheng - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Multi-label classifications exist in many real world applications. This paper  empirically studies the performance of a variety of multi-label classification algorithms. Some  of them are developed based on problem transformation. Some of them are developed  .."
"707";"Computational Aspects of Nearly Single-Peaked Electorates.";"2013";"G&aacute;bor Erd&eacute;lyi|Martin Lackner|Andreas Pfandler";"25";"2016-06-18 14:00:35";"Computational aspects of nearly single-peaked electorates. G ErdÃ©lyi, M Lackner, A Pfandler - arXiv preprint arXiv:1211.2627, 2012 - arxiv.org. Abstract: Manipulation, bribery, and control are well-studied ways of changing the outcome  of an election. Many voting systems are, in the general case, computationally resistant to  some of these manipulative actions. However when restricted to single-peaked  .."
"708";"A Generalized Student-t Based Approach to Mixed-Type Anomaly Detection.";"2013";"Yen-Cheng Lu|Feng Chen|Yang Chen|Chang-Tien Lu";"0";"2016-06-18 13:53:05";"A Generalized Student-t Based Approach to Mixed-Type Anomaly Detection. YC Lu, F Chen, Y Chen, CT Lu - AAAI, 2013 - europa.nvc.cs.vt.edu. Abstract Anomaly detection for mixed-type data is an important problem that has not been  well addressed in the machine learning field. There are two challenging issues for mixed- type datasets, namely modeling mutual correlations between mixed-type attributes and  .."
"709";"Truncated Incremental Search: Faster Replanning by Exploiting Suboptimality.";"2013";"Sandip Aine|Maxim Likhachev";"5";"2016-06-18 13:53:36";"Truncated Incremental Search: Faster Replanning by Exploiting Suboptimality. S Aine, M Likhachev - AAAI, 2013 - cs.cmu.edu. Abstract Incremental heuristic searches try to reuse their previous search efforts whenever  these are available. As a result, they can often solve a sequence of similar planning  problems much faster than planning from scratch. State-of-the-art incremental heuristic  .."
"710";"Compact RGBD Surface Models Based on Sparse Coding.";"2013";"Michael Ruhnke|Liefeng Bo|Dieter Fox|Wolfram Burgard";"11";"2016-09-05 04:56:29";"Compact RGBD Surface Models Based on Sparse Coding. M Ruhnke, L Bo, D Fox, W Burgard - AAAI, 2013 - research.cs.washington.edu. Abstract In this paper, we describe a novel approach to construct compact colored 3D  environment models representing local surface attributes via sparse coding. Our method  decomposes a set of colored point clouds into local surface patches and encodes them  .."
"711";"Active Transfer Learning for Cross-System Recommendation.";"2013";"Lili Zhao|Sinno Jialin Pan|Evan Wei Xiang|ErHeng Zhong|Zhongqi Lu|Qiang Yang 0001";"26";"2016-09-05 04:52:25";"Active Transfer Learning for Cross-System Recommendation. L Zhao, SJ Pan, EW Xiang, E Zhong, Z Lu, Q Yang - AAAI, 2013 - Citeseer. Abstract Recommender systems, especially the newly launched ones, have to deal with the  data-sparsity issue, where little existing rating information is available. Recently, transfer  learning has been proposed to address this problem by leveraging the knowledge from  .."
"712";"Sample Complexity and Performance Bounds for Non-Parametric Approximate Linear Programming.";"2013";"Jason Pazis|Ronald Parr";"0";"2016-06-18 13:53:25";"Sample Complexity and Performance Bounds for Non-Parametric Approximate Linear Programming. J Pazis, R Parr - AAAI, 2013 - cygnus-x1.cs.duke.edu. Abstract One of the most difficult tasks in value function approximation for Markov Decision  Processes is finding an approximation architecture that is expressive enough to capture the  important structure in the value function, while at the same time not overfitting the training  .."
"713";"Reasoning about Saturated Conditional Independence Under Uncertainty: Axioms, Algorithms, and Levesque's Situations to the Rescue.";"2013";"Sebastian Link";"0";"2012-12-31 23:00:00";NULL
"714";"Heterogeneous Metric Learning with Joint Graph Regularization for Cross-Media Retrieval.";"2013";"Xiaohua Zhai|Yuxin Peng|Jianguo Xiao";"21";"2016-09-05 04:54:16";"Heterogeneous Metric Learning with Joint Graph Regularization for Cross-Media Retrieval. X Zhai, Y Peng, J Xiao - AAAI, 2013 - pdfs.semanticscholar.org. Abstract As the major component of big data, unstructured heterogeneous multimedia  content such as text, image, audio, video and 3D increasing rapidly on the Internet. User  demand a new type of cross-media retrieval where user can search results across various  .."
"715";"Equilibria of Online Scheduling Algorithms.";"2013";"Itai Ashlagi|Brendan Lucier|Moshe Tennenholtz";"4";"2016-09-05 07:29:51";"Equilibria of Online Scheduling Algorithms. I Ashlagi, B Lucier, M Tennenholtz - AAAI, 2013 - pdfs.semanticscholar.org. Abstract We describe a model for competitive online scheduling algorithms. Two servers,  each with a single observable queue, compete for customers. Upon arrival, each customer  strategically chooses the queue with minimal expected wait time. Each scheduler wishes  .."
"716";"Symmetry-Aware Marginal Density Estimation.";"2013";"Mathias Niepert";"16";"2016-06-18 13:57:17";"Symmetry-aware marginal density estimation. M Niepert - arXiv preprint arXiv:1304.2694, 2013 - arxiv.org. Abstract: The Rao-Blackwell theorem is utilized to analyze and improve the scalability of  inference in large probabilistic models that exhibit symmetries. A novel marginal density  estimator is introduced and shown both analytically and empirically to outperform  .."
"717";"Ties Matter: Complexity of Manipulation when Tie-Breaking with a Random Vote.";"2013";"Haris Aziz|Serge Gaspers|Nicholas Mattei|Nina Narodytska|Toby Walsh";"10";"2016-06-18 13:52:55";"Ties Matter: Complexity of Manipulation when Tie-Breaking with a Random Vote. H Aziz, S Gaspers, N Mattei, N Narodytska, T Walsh - AAAI, 2013 - cse.unsw.edu.au. Abstract We study the impact on strategic voting of tie-breaking by means of considering the  order of tied candidates within a random vote. We compare this to another non-deterministic  tie-breaking rule where we simply choose candidate uniformly at random. In general, we  .."
"718";"Approximate Bayesian Inference for Reconstructing Velocities of Migrating Birds from Weather Radar.";"2013";"Daniel R. Sheldon|Andrew Farnsworth|Jed Irvine|Benjamin Van Doren|Kevin F. Webb|Thomas G. Dietterich|Steve Kelling";"13";"2016-09-05 04:55:23";"Approximate Bayesian Inference for Reconstructing Velocities of Migrating Birds from Weather Radar. DR Sheldon, A Farnsworth, J Irvine, B Van Doren - AAAI, 2013 - researchgate.net. Abstract Archived data from the WSR-88D network of weather radars in the US hold detailed  information about the continent-scale migratory movements of birds over the last 20 years.  However, significant technical challenges must be overcome to understand this  .."
"719";"Imbalanced Multiple Noisy Labeling for Supervised Learning.";"2013";"Jing Zhang|Xindong Wu|Victor Shengli Sheng";"1";"2016-09-05 05:25:06";"Imbalanced Multiple Noisy Labeling for Supervised Learning. J Zhang, X Wu, VS Sheng - AAAI, 2013 - pdfs.semanticscholar.org. Abstract When labeling objects via Internet-based outsourcing systems, the labelers may  have bias, because they lack expertise, dedication and personal preference. These reasons  cause Imbalanced Multiple Noisy Labeling. To deal with the imbalance labeling issue, we  .."
"720";"Negotiated Learning for Smart Grid Agents: Entity Selection based on Dynamic Partially Observable Features.";"2013";"Prashant P. Reddy|Manuela M. Veloso";"7";"2016-06-18 13:53:15";"Negotiated learning for smart grid agents: Entity selection based on dynamic partially observable features. PP Reddy, MM Veloso - 2013 - repository.cmu.edu. Abstract An attractive approach to managing electricity demand in the Smart Grid relies on  real-time pricing (RTP) tariffs, where customers are incentivized to quickly adapt to changes  in the cost of supply. However, choosing amongst competitive RTP tariffs is difficult when  .."
"721";"Extending STR to a Higher-Order Consistency.";"2013";"Christophe Lecoutre|Anastasia Paparrizou|Kostas Stergiou";"12";"2016-09-05 04:56:06";"Extending STR to a Higher-Order Consistency. C Lecoutre, A Paparrizou, K Stergiou - AAAI, 2013 - users.uowm.gr. Abstract One of the most widely studied classes of constraints in constraint programming  (CP) is that of table constraints. Numerous specialized filtering algorithms, enforcing the  wellknown property called generalized arc consistency (GAC), have been developed for  .."
"722";"Clustering with Complex Constraints - Algorithms and Applications.";"2013";"Weifeng Zhi|Xiang Wang|Buyue Qian|Patrick Butler|Naren Ramakrishnan|Ian Davidson";"5";"2016-06-18 13:53:05";"Clustering with Complex Constraints-Algorithms and Applications. W Zhi, X Wang, B Qian, P Butler, N Ramakrishnan - AAAI, 2013 - people.cs.vt.edu. Abstract Clustering with constraints is an important and developing area. However, most  work is confined to conjunctions of simple together and apart constraints which limit their  usability. In this paper, we propose a new formulation of constrained clustering that is able  .."
"723";"From Semantic to Emotional Space in Probabilistic Sense Sentiment Analysis.";"2013";"Mitra Mohtarami|Man Lan|Chew Lim Tan";"1";"2016-06-18 13:53:36";"From Semantic to Emotional Space in Probabilistic Sense Sentiment Analysis. M Mohtarami, M Lan, CL Tan - AAAI, 2013 - 137.132.80.57. Abstract This paper proposes an effective approach to model the emotional space of words  to infer their Sense Sentiment Similarity (SSS). SSS reflects the distance between the words  regarding their senses and underlying sentiments. We propose a probabilistic approach  .."
"724";"Not Quite the Same: Identity Constraints for the Web of Linked Data.";"2013";"Gerard de Melo";"13";"2016-09-05 04:55:44";"Not Quite the Same: Identity Constraints for the Web of Linked Data. G De Melo - AAAI, 2013 - icsi.berkeley.edu. Abstract Linked Data is based on the idea that information from different sources can flexibly  be connected to enable novel applications that individual datasets do not support on their  own. This hinges upon the existence of links between datasets that would otherwise be  .."
"725";"Preemptive Strategies for Overcoming the Forgetting of Goals.";"2013";"Justin Li|John E. Laird";"2";"2016-06-18 13:59:29";"Preemptive strategies for overcoming the forgetting of goals. J Li, J Laird - Ann Arbor, 2013 - eecs.umich.edu. Abstract Maintaining and pursuing multiple goals over varying time scales is an important  ability for artificial agents in many cognitive architectures. Goals that remain suspended for  long periods, however, are prone to be forgotten. This paper presents a class of  .."
"726";"Simple Temporal Problems with Taboo Regions.";"2013";"T. K. Satish Kumar|Marcello Cirillo|Sven Koenig";"2";"2016-06-18 13:53:25";"Simple Temporal Problems with Taboo Regions. TKS Kumar, M Cirillo, S Koenig - AAAI, 2013 - Citeseer. Abstract In this paper, we define and study the general framework of Simple Temporal  Problems with Taboo regions (STPTs) and show how these problems capture metric  temporal reasoning aspects which are common to many real-world applications. STPTs  .."
"727";"Algorithms for Strong Nash Equilibrium with More than Two Agents.";"2013";"Nicola Gatti|Marco Rocco|Tuomas Sandholm";"4";"2016-06-18 13:53:36";"Algorithms for Strong Nash Equilibrium with More than Two Agents. N Gatti, M Rocco, T Sandholm - AAAI, 2013 - cs.cmu.edu. Abstract Strong Nash equilibrium (SNE) is an appealing solution concept when rational  agents can form coalitions. A strategy profile is an SNE if no coalition of agents can benefit  by deviating. We present the first general-purpose algorithms for SNE finding in games  .."
"728";"Optimization of Heterogeneous Computing Resources for Robotic Mapping.";"2013";"Adrian Ratter";"0";"2016-06-18 13:53:36";"Optimization of Heterogeneous Computing Resources for Robotic Mapping. A Ratter - AAAI, 2013 - cse.unsw.edu.au. Robotic platforms have large computational demands, with many algorithms requiring  extensive computing resources to run. This is at odds with the real time, fast response and  low power usage requirements on mobile platforms that often have limited computing  .."
"729";"Filtering With Logic Programs and Its Application to General Game Playing.";"2013";"Michael Thielscher";"2";"2016-06-18 13:53:25";"Filtering With Logic Programs and Its Application to General Game Playing. M Thielscher - AAAI, 2013 - Citeseer. Abstract Motivated by the problem of building a basic reasoner for general game playing  with imperfect information, we address the problem of filtering with logic programs, whereby  an agent updates its incomplete knowledge of a program by observations. We develop a  .."
"730";"A Fast Bandit Algorithm for Recommendation to Users With Heterogenous Tastes.";"2013";"Pushmeet Kohli|Mahyar Salek|Greg Stoddard";"25";"2016-09-05 04:52:25";"A Fast Bandit Algorithm for Recommendation to Users With Heterogenous Tastes. P Kohli, M Salek, G Stoddard - AAAI, 2013 - research-srv.microsoft.com. Abstract We study recommendation in scenarios where there's no prior information about the  quality of content in the system. We present an online algorithm that continually optimizes  recommendation relevance based on behavior of past users. Our method trades weaker  .."
"731";"Sensitivity of Diffusion Dynamics to Network Uncertainty.";"2013";"Abhijin Adiga|Chris J. Kuhlman|Henning S. Mortveit|Anil Kumar S. Vullikanti";"11";"2016-09-05 05:43:43";"Sensitivity of Diffusion Dynamics to Network Uncertainty. A Adiga, CJ Kuhlman, HS Mortveit - J. Artif. Intell. Res.( , 2014 - staff.vbi.vt.edu. Abstract Simple diffusion processes on networks have been used to model, analyze and  predict diverse phenomena such as spread of diseases, information and memes. More often  than not, the underlying network data is noisy and sampled. This prompts the following  .."
"732";"Rank Aggregation via Low-Rank and Structured-Sparse Decomposition.";"2013";"Yan Pan|Hanjiang Lai|Cong Liu|Yong Tang|Shuicheng Yan";"8";"2016-06-18 13:53:05";"Rank Aggregation via Low-Rank and Structured-Sparse Decomposition. Y Pan, H Lai, C Liu, Y Tang, S Yan - AAAI, 2013 - ss.sysu.edu.cn. Abstract Rank aggregation, which combines multiple individual rank lists to obtain a better  one, is a fundamental technique in various applications such as meta-search and  recommendation systems. Most existing rank aggregation methods blindly combine  .."
"733";"PAC Optimal Exploration in Continuous Space Markov Decision Processes.";"2013";"Jason Pazis|Ronald Parr";"24";"2016-09-05 04:52:36";"PAC Optimal Exploration in Continuous Space Markov Decision Processes. J Pazis, R Parr - AAAI, 2013 - Citeseer. Abstract Current exploration algorithms can be classified in two broad categories: Heuristic,  and PAC optimal. While numerous researchers have used heuristic approaches such as Ïµ- greedy exploration successfully, such approaches lack formal, finite sample guarantees  .."
"734";"Preventing Unraveling in Social Networks Gets Harder.";"2013";"Rajesh Hemant Chitnis|Fedor V. Fomin|Petr A. Golovach";"3";"2016-06-18 14:01:55";"Preventing unraveling in social networks gets harder. R Chitnis, FV Fomin, PA Golovach - arXiv preprint arXiv:1304.6420, 2013 - arxiv.org. Abstract: The behavior of users in social networks is often observed to be affected by the  actions of their friends. Bhawalkar et al. cite {bhawalkar-icalp} introduced a formal  mathematical model for user engagement in social networks where each individual  .."
"735";"Open-Loop Planning in Large-Scale Stochastic Domains.";"2013";"Ari Weinstein|Michael L. Littman";"6";"2016-09-05 07:22:22";"Open-Loop Planning in Large-Scale Stochastic Domains. A Weinstein, ML Littman - AAAI, 2013 - pdfs.semanticscholar.org. Abstract We focus on effective sample-based planning in the face of underactuation, high- dimensionality, drift, discrete system changes, and stochasticity. These are hallmark  challenges for important problems, such as humanoid locomotion. In order to ensure  .."
"736";"Basis Adaptation for Sparse Nonlinear Reinforcement Learning.";"2013";"Sridhar Mahadevan|Stephen Giguere|Nicholas Jacek";"3";"2016-06-18 13:53:25";"Basis Adaptation for Sparse Nonlinear Reinforcement Learning. S Mahadevan, S Giguere, N Jacek - AAAI, 2013 - Citeseer. Abstract This paper presents a new approach to representation discovery in reinforcement  learning (RL) using basis adaptation. We introduce a general framework for basis  adaptation as nonlinear separable least-squares value function approximation based on  .."
"737";"Data-Parallel Computing Meets STRIPS.";"2013";"Erez Karpas|Tomer Sagi|Carmel Domshlak|Avigdor Gal|Avi Mendelson|Moshe Tennenholtz";"1";"2016-06-18 13:53:25";"Data-Parallel Computing Meets STRIPS. E Karpas, T Sagi, C Domshlak, A Gal, A Mendelson - AAAI, 2013 - Citeseer. Abstract The increased demand for distributed computations on big data has led to solutions  such as SCOPE, DryadLINQ, Pig, and Hive, which allow the user to specify queries in an  SQL-like language, enriched with sets of user-defined operators. The lack of exact  .."
"738";"Inferring Robot Task Plans from Human Team Meetings: A Generative Modeling Approach with Logic-Based Prior.";"2013";"Been Kim|Caleb M. Chacha|Julie A. Shah";"4";"2016-06-18 14:04:15";"Inferring robot task plans from human team meetings: A generative modeling approach with logic-based prior. B Kim, CM Chacha, J Shah - arXiv preprint arXiv:1306.0963, 2013 - arxiv.org. Abstract: We aim to reduce the burden of programming and deploying autonomous systems  to work in concert with people in time-critical domains, such as military field operations and  disaster response. Deployment plans for these operations are frequently negotiated on- .."
"739";"Multiagent Coordination for Energy Consumption Scheduling in Consumer Cooperatives.";"2013";"Andreas Veit|Ying Xu|Ronghuo Zheng|Nilanjan Chakraborty|Katia P. Sycara";"16";"2016-09-05 04:54:59";"Multiagent Coordination for Energy Consumption Scheduling in Consumer Cooperatives. A Veit, Y Xu, R Zheng, N Chakraborty, KP Sycara - AAAI, 2013 - researchgate.net. Abstract A key challenge to create a sustainable and energyefficient society is in making  consumer demand adaptive to energy supply, especially renewable supply. In this paper,  we propose a partially-centralized organization of consumers, namely, a consumer  .."
"740";"A Simple, but NP-Hard, Motion Planning Problem.";"2013";"Lawrence H. Erickson|Steven M. LaValle";"6";"2016-09-05 07:17:16";"A Simple, but NP-Hard, Motion Planning Problem. LH Erickson, SM LaValle - AAAI, 2013 - Citeseer. Abstract Determining the existence of a collision-free path between two points is one of the  most fundamental questions in robotics. However, in situations where crossing an obstacle  is costly but not impossible, it may be more appropriate to ask for the path that crosses the  .."
"741";"Bribery in Voting With Soft Constraints.";"2013";"Maria Silvia Pini|Francesca Rossi|Kristen Brent Venable";"5";"2016-06-18 13:53:25";"Bribery in Voting With Soft Constraints. MS Pini, F Rossi, KB Venable - AAAI, 2013 - dei.unipd.it. Abstract We consider a multi-agent scenario where a collection of agents needs to select a  common decision from a large set of decisions over which they express their preferences.  This decision set has a combinatorial structure, that is, each decision is an element of the  .."
"742";"Cost-Optimal Planning by Self-Interested Agents.";"2013";"Raz Nissim|Ronen I. Brafman";"18";"2016-09-05 04:54:05";"Cost-Optimal Planning by Self-Interested Agents. R Nissim, RI Brafman - AAAI, 2013 - pdfs.semanticscholar.org. Abstract As our world becomes better connected and autonomous agents no longer appear  to be science fiction, a natural need arises for enabling groups of selfish agents to cooperate  in generating plans for diverse tasks that none of them can perform alone in a cost- .."
"743";"A Cyclic Weighted Median Method for L1 Low-Rank Matrix Factorization with Missing Entries.";"2013";"Deyu Meng|Zongben Xu|Lei Zhang 0006|Ji Zhao 0001";"26";"2016-07-14 14:42:30";"A Cyclic Weighted Median Method for L1 Low-Rank Matrix Factorization with Missing Entries. D Meng, Z Xu, L Zhang, J Zhao - AAAI, 2013 - andrew.cmu.edu. Abstract A challenging problem in machine learning, information retrieval and computer  vision research is how to recover a low-rank representation of the given data in the presence  of outliers and missing entries. The L1-norm low-rank matrix factorization (LRMF) has  .."
"744";"Walking on Minimax Paths for k-NN Search.";"2013";"Kye-Hyeon Kim|Seungjin Choi";"3";"2016-06-18 13:53:15";"Walking on Minimax Paths for k-NN Search. KH Kim, S Choi - AAAI, 2013 - mlg.postech.ac.kr. Abstract Link-based dissimilarity measures, such as shortest path or Euclidean commute  time distance, base their distance on paths between nodes of a weighted graph. These  measures are known to be better suited to data manifold with nonconvex-shaped clusters,  .."
"745";"External Memory Best-First Search for Multiple Sequence Alignment.";"2013";"Matthew Hatem|Wheeler Ruml";"3";"2016-06-18 13:53:47";"External Memory Best-First Search for Multiple Sequence Alignment. M Hatem, W Ruml - AAAI, 2013 - matthatem.com. Abstract Multiple sequence alignment (MSA) is a central problem in computational biology. It  is well known that MSA can be formulated as a shortest path problem and solved using  heuristic search, but the memory requirement of A* makes it impractical for all but the  .."
"746";"Making Simple Tabular ReductionWorks on Negative Table Constraints.";"2013";"Hongbo Li|Yanchun Liang|Jinsong Guo|Zhanshan Li";"3";"2016-09-05 05:34:20";"Making Simple Tabular ReductionWorks on Negative Table Constraints. H Li, Y Liang, J Guo, Z Li - AAAI, 2013 - pdfs.semanticscholar.org. Abstract Simple Tabular Reduction algorithms (STR) work well to establish Generalized Arc  Consistency (GAC) on positive table constraints. However, the existing STR algorithms are  useless for negative table constraints. In this work, we propose a novel STR algorithm and  .."
"747";"Optimal Coalition Structure Generation in Cooperative Graph Games.";"2013";"Yoram Bachrach|Pushmeet Kohli|Vladimir Kolmogorov|Morteza Zadimoghaddam";"17";"2016-09-05 06:25:50";"Optimal Coalition Structure Generation in Cooperative Graph Games. Y Bachrach, P Kohli, V Kolmogorov -  , 2013 - research-srv.microsoft.com. ... HÃ¥stad, J. 1996. Clique is hard to approximate within n1-epsilon. In FOCS, 627-636. ... In ACM  EC. Larson, K., and Sandholm, T. 2000. Anytime coalition structure generation: average case  study. ... Mitra, P., and Samal, M. 2009. Approximation algorithm for correlation clustering. .."
"749";"Pruning for Monte Carlo Distributed Reinforcement Learning in Decentralized POMDPs.";"2013";"Bikramjit Banerjee";"2";"2016-06-18 13:53:36";"Pruning for Monte Carlo Distributed Reinforcement Learning in Decentralized POMDPs. B Banerjee - AAAI, 2013 - cs.usm.edu. Abstract Decentralized partially observable Markov decision processes (Dec-POMDPs) offer  a powerful modeling technique for realistic multi-agent coordination problems under  uncertainty. Prevalent solution techniques are centralized and assume prior knowledge of  .."
"750";"Understanding and Predicting Interestingness of Videos.";"2013";"Yu-Gang Jiang|Yanran Wang|Rui Feng|Xiangyang Xue|Yingbin Zheng|Hanfang Yang";"20";"2016-09-05 04:53:42";"Understanding and Predicting Interestingness of Videos. YG Jiang, Y Wang, R Feng, X Xue, Y Zheng - AAAI, 2013 - pdfs.semanticscholar.org. Abstract The amount of videos available on the Web is growing explosively. While some  videos are very interesting and receive high rating from viewers, many of them are less  interesting or even boring. This paper conducts a pilot study on the understanding of  .."
"751";"Crowd Formalization of Action Conditions.";"2013";"Walter Stephen Lasecki|Leon Weingard|Jeffrey Philip Bigham|George Ferguson";"1";"2016-06-18 13:58:34";"Crowd Formalization of Action Conditions. WS Lasecki, L Weingard, JP Bigham, G Ferguson - AAAI, 2013 - cs.rochester.edu. ... Crowdsourcing is a type of human computation which has been shown to be useful in many ar-  eas that ... Using this approach, our goal is to create deployable intelligent systems can learn  on-the-fly in real-world situations, enabling ... Crowdq: Crowdsourced query understanding. .."
"752";"Structured Kernel-Based Reinforcement Learning.";"2013";"Branislav Kveton|Georgios Theocharous";"3";"2016-06-18 13:53:25";"Structured Kernel-Based Reinforcement Learning. B Kveton, G Theocharous - AAAI, 2013 - aaai.org. Abstract Kernel-based reinforcement learning (KBRL) is a popular approach to learning non- parametric value function approximations. In this paper, we present structured KBRL, a  paradigm for kernel-based RL that allows for modeling independencies in the transition  .."
"753";"OpenEval: Web Information Query Evaluation.";"2013";"Mehdi Samadi|Manuela M. Veloso|Manuel Blum";"12";"2016-09-05 04:56:28";"OpenEval: Web Information Query Evaluation. M Samadi, MM Veloso, M Blum - AAAI, 2013 - Citeseer. Abstract In this paper, we investigate information validation tasks that are initiated as queries  from either automated agents or humans. We introduce OpenEval, a new online information  validation technique, which uses information on the web to automatically evaluate the  .."
"754";"A Concave Conjugate Approach for Nonconvex Penalized Regression with the MCP Penalty.";"2013";"Shubao Zhang|Hui Qian|Wei Chen|Zhihua Zhang";"5";"2016-06-18 13:53:36";"A Concave Conjugate Approach for Nonconvex Penalized Regression with the MCP Penalty. S Zhang, H Qian, W Chen, Z Zhang - AAAI, 2013 - cs.zju.edu.cn. Abstract The minimax concave plus penalty (MCP) has been demonstrated to be effective in  nonconvex penalization for feature selection. In this paper we propose a novel construction  approach for MCP. In particular, we show that MCP can be derived from a concave  .."
